icao,site,observed_utc,observed_local,flight_category,temp_c,dewpoint_c,wind_dir_deg,wind_kts,gust_kts,vis_sm,altimeter_hpa,raw_text,fetched_at_utc,fetched_at_local,site_name,site_lat,site_lon,country,region
KAFW,"Fort Worth/Alliance Arpt, TX, US",2025-10-03T18:53:00Z,2025-10-03 13:53:00,VFR,31.7,16.1,10,5,0,NA,1019.4,METAR KAFW 031853Z 01005KT 10SM SCT055 32/16 A3010 RMK AO2 SLP178 T03170161 $,2025-10-03T18:58:26Z,2025-10-03T14:58:26Z,Perot Field/Fort Worth Alliance Airport,32.99044,-97.31947,US,US-TX
KAGC,"Pittsburgh/Allegheny Cnty, PA, US",2025-10-03T17:53:00Z,2025-10-03 13:53:00,VFR,23.3,10.6,160,5,0,NA,1025.5,METAR KAGC 031753Z 16005KT 10SM CLR 23/11 A3028 RMK AO2 SLP255 T02330106 10239 20117 58019 $,2025-10-03T18:05:12Z,2025-10-03T14:05:12Z,Allegheny County Airport,40.354401,-79.930199,US,US-PA
KAGC,"Pittsburgh/Allegheny Cnty, PA, US",2025-10-03T18:53:00Z,2025-10-03 14:53:00,VFR,24.4,11.1,VAR,NA,0,NA,1024.8,METAR KAGC 031853Z 10SM CLR 24/11 A3026 RMK AO2 SLP248 T02440111 $,2025-10-03T18:58:26Z,2025-10-03T14:58:26Z,Allegheny County Airport,40.354401,-79.930199,US,US-PA
KAGO,"Magnolia Muni, AR, US",2025-10-03T17:55:00Z,2025-10-03 12:55:00,VFR,28,16,100,4,0,7,1021.8,METAR KAGO 031755Z AUTO 10004KT 7SM CLR 28/16 A3017 RMK A01,2025-10-03T18:05:12Z,2025-10-03T14:05:12Z,Magnolia Municipal Airport / Ralph C Weiser Field,33.228001,-93.217002,US,US-AR
KAGO,"Magnolia Muni, AR, US",2025-10-03T18:15:00Z,2025-10-03 13:15:00,MVFR,29,16,VAR,5,0,5,1021.8,METAR KAGO 031815Z AUTO VRB05KT 5SM HZ CLR 29/16 A3017 RMK A01,2025-10-03T18:21:36Z,2025-10-03T14:21:36Z,Magnolia Municipal Airport / Ralph C Weiser Field,33.228001,-93.217002,US,US-AR
KAGO,"Magnolia Muni, AR, US",2025-10-03T18:35:00Z,2025-10-03 13:35:00,VFR,29,15,VAR,5,10,6,1021.4,METAR KAGO 031835Z AUTO VRB05G10KT 6SM HZ CLR 29/15 A3016 RMK A01,2025-10-03T18:47:05Z,2025-10-03T14:47:05Z,Magnolia Municipal Airport / Ralph C Weiser Field,33.228001,-93.217002,US,US-AR
KAGO,"Magnolia Muni, AR, US",2025-10-03T18:55:00Z,2025-10-03 13:55:00,MVFR,30,16,VAR,4,0,5,1021.1,METAR KAGO 031855Z AUTO VRB04KT 5SM HZ CLR 30/16 A3015 RMK A01,2025-10-03T18:58:26Z,2025-10-03T14:58:26Z,Magnolia Municipal Airport / Ralph C Weiser Field,33.228001,-93.217002,US,US-AR
KAGS,"Augusta Rgnl, GA, US",2025-10-03T17:53:00Z,2025-10-03 13:53:00,VFR,25.6,10.6,10,7,20,NA,1024.5,METAR KAGS 031753Z 01007G20KT 10SM CLR 26/11 A3025 RMK AO2 SLP241 T02560106 10256 20150 58024,2025-10-03T18:05:12Z,2025-10-03T14:05:12Z,Augusta Regional At Bush Field,33.3699,-81.9645,US,US-GA
KAGS,"Augusta Rgnl, GA, US",2025-10-03T18:53:00Z,2025-10-03 14:53:00,VFR,26.1,10.6,60,8,0,NA,1023.5,METAR KAGS 031853Z 06008KT 10SM CLR 26/11 A3022 RMK AO2 SLP231 T02610106,2025-10-03T18:58:26Z,2025-10-03T14:58:26Z,Augusta Regional At Bush Field,33.3699,-81.9645,US,US-GA
KAGZ,"Wagner Muni, SD, US",2025-10-03T18:35:00Z,2025-10-03 18:35:00,VFR,32,15,160,14,23,NA,1015,METAR KAGZ 031835Z AUTO 16014G23KT 10SM CLR 32/15 A2997 RMK AO2,2025-10-03T18:58:26Z,2025-10-03T14:58:26Z,Wagner Municipal Airport,43.064913,-98.296654,US,US-SD
KAHN,"Athens/Epps Arpt, GA, US",2025-10-03T17:51:00Z,2025-10-03 13:51:00,VFR,22.8,11.7,80,5,0,NA,1026.2,METAR KAHN 031751Z 08005KT 10SM CLR 23/12 A3030 RMK AO2 SLP257 T02280117 10233 20133 58020,2025-10-03T18:05:12Z,2025-10-03T14:05:12Z,Athens Ben Epps Airport,33.948842,-83.325634,US,US-GA
KAHN,"Athens/Epps Arpt, GA, US",2025-10-03T18:51:00Z,2025-10-03 14:51:00,VFR,23.9,11.1,VAR,6,0,NA,1024.8,METAR KAHN 031851Z VRB06KT 10SM CLR 24/11 A3026 RMK AO2 SLP244 T02390111,2025-10-03T18:58:26Z,2025-10-03T14:58:26Z,Athens Ben Epps Airport,33.948842,-83.325634,US,US-GA
KAHQ,"Wahoo Muni, NE, US",2025-10-03T17:55:00Z,2025-10-03 17:55:00,VFR,30.7,14.5,200,10,0,NA,1019.4,METAR KAHQ 031755Z AUTO 20010KT 10SM CLR 31/15 A3010 RMK AO2 T03070145 10308 20148,2025-10-03T18:05:12Z,2025-10-03T14:05:12Z,Wahoo Municipal Airport,41.2412986755,-96.59400177,US,US-NE
KAHQ,"Wahoo Muni, NE, US",2025-10-03T18:15:00Z,2025-10-03 18:15:00,VFR,31.5,14.2,190,13,0,NA,1019,METAR KAHQ 031815Z AUTO 19013KT 10SM CLR 32/14 A3009 RMK AO2 T03150142,2025-10-03T18:21:36Z,2025-10-03T14:21:36Z,Wahoo Municipal Airport,41.2412986755,-96.59400177,US,US-NE
KAHQ,"Wahoo Muni, NE, US",2025-10-03T18:35:00Z,2025-10-03 18:35:00,VFR,31.7,14,170,11,0,NA,1018.7,METAR KAHQ 031835Z AUTO 17011KT 10SM CLR 32/14 A3008 RMK AO2 T03170140,2025-10-03T18:47:05Z,2025-10-03T14:47:05Z,Wahoo Municipal Airport,41.2412986755,-96.59400177,US,US-NE
KAIA,"Alliance Muni, NE, US",2025-10-03T17:53:00Z,2025-10-03 11:53:00,VFR,30.6,5,170,12,0,NA,1017,METAR KAIA 031753Z AUTO 17012KT 10SM CLR 31/05 A3003 RMK AO2 SLP126 T03060050 10306 20106 58015,2025-10-03T18:05:12Z,2025-10-03T14:05:12Z,Alliance Municipal Airport,42.052543,-102.803965,US,US-NE
KAIA,"Alliance Muni, NE, US",2025-10-03T18:53:00Z,2025-10-03 12:53:00,VFR,31.1,5.6,190,13,0,NA,1016,METAR KAIA 031853Z AUTO 19013KT 10SM CLR 31/06 A3000 RMK AO2 SLP117 T03110056,2025-10-03T18:58:26Z,2025-10-03T14:58:26Z,Alliance Municipal Airport,42.052543,-102.803965,US,US-NE
KAIB,"Nucla/Hopkins Fld, CO, US",2025-10-03T17:55:00Z,2025-10-03 17:55:00,VFR,26.5,1.9,VAR,NA,0,NA,1023.8,METAR KAIB 031755Z AUTO 10SM SCT095 27/02 A3023 RMK AO2 T02650019 10265 20092,2025-10-03T18:05:12Z,2025-10-03T14:05:12Z,Hopkins Field,38.239025,-108.563354,US,US-CO
KAIB,"Nucla/Hopkins Fld, CO, US",2025-10-03T18:15:00Z,2025-10-03 18:15:00,VFR,26.9,1.5,190,15,22,NA,1023.1,METAR KAIB 031815Z AUTO 19015G22KT 10SM SCT095 27/02 A3021 RMK AO2 T02690015,2025-10-03T18:21:36Z,2025-10-03T14:21:36Z,Hopkins Field,38.239025,-108.563354,US,US-CO
KAIB,"Nucla/Hopkins Fld, CO, US",2025-10-03T18:35:00Z,2025-10-03 18:35:00,VFR,27.4,0.8,200,16,30,NA,1022.8,METAR KAIB 031835Z AUTO 20016G30KT 10SM CLR 27/01 A3020 RMK AO2 T02740008,2025-10-03T18:47:05Z,2025-10-03T14:47:05Z,Hopkins Field,38.239025,-108.563354,US,US-CO
KAIB,"Nucla/Hopkins Fld, CO, US",2025-10-03T18:55:00Z,2025-10-03 18:55:00,VFR,27.1,0.5,190,16,27,NA,1022.4,METAR KAIB 031855Z AUTO 19016G27KT 10SM CLR 27/01 A3019 RMK AO2 T02710005,2025-10-03T18:58:26Z,2025-10-03T14:58:26Z,Hopkins Field,38.239025,-108.563354,US,US-CO
KAID,"Anderson Muni, IN, US",2025-10-03T17:59:00Z,2025-10-03 13:59:00,VFR,29,10,200,4,0,NA,1024.1,METAR KAID 031759Z 20004KT 10SM CLR 29/10 A3024,2025-10-03T18:05:12Z,2025-10-03T14:05:12Z,Anderson Municipal Darlington Field,40.10860061649999,-85.6129989624,US,US-IN
KAIG,"Antigo/Langlade Cnty, WI, US",2025-10-03T17:55:00Z,2025-10-03 17:55:00,VFR,26.2,16,210,7,0,NA,1020.7,METAR KAIG 031755Z AUTO 21007KT 10SM CLR 26/16 A3014 RMK AO2 T02620160 10262 20129,2025-10-03T18:05:12Z,2025-10-03T14:05:12Z,Langlade County Airport,45.154202,-89.110703,US,US-WI
KAIG,"Antigo/Langlade Cnty, WI, US",2025-10-03T18:15:00Z,2025-10-03 18:15:00,VFR,26.6,16.3,220,5,0,NA,1020.4,METAR KAIG 031815Z AUTO 22005KT 10SM CLR 27/16 A3013 RMK AO2 T02660163,2025-10-03T18:21:36Z,2025-10-03T14:21:36Z,Langlade County Airport,45.154202,-89.110703,US,US-WI
KAIG,"Antigo/Langlade Cnty, WI, US",2025-10-03T18:35:00Z,2025-10-03 18:35:00,VFR,27.1,15.8,210,9,0,NA,1019.7,METAR KAIG 031835Z AUTO 21009KT 10SM CLR 27/16 A3011 RMK AO2 T02710158,2025-10-03T18:47:05Z,2025-10-03T14:47:05Z,Langlade County Airport,45.154202,-89.110703,US,US-WI
