"icao","site","observed_utc","observed_local","flight_category","temp_c","dewpoint_c","wind_dir_deg","wind_kts","gust_kts","vis_sm","altimeter_hpa","raw_text","fetched_at_utc","fetched_at_local"
"KDTL","Detroit Lakes Arpt, MN, US",2025-10-30 11:55:00,"2025-10-30 06:55:00","VFR",0,0,0,0,NA,NA,1016,"METAR KDTL 301155Z AUTO 00000KT 10SM FEW120 M00/M00 A3000 RMK AO2",2025-10-30 12:06:51.855955,2025-10-30 08:06:51.856001
"KEFK","Newport/Northeast Kingdom Intl, VT, US",2025-10-30 11:55:00,"2025-10-30 07:55:00","VFR",-1,-2.1,220,5,NA,NA,1019,"METAR KEFK 301155Z AUTO 22005KT 10SM CLR M01/M02 A3009 RMK AO2 T10101021 10010 21021",2025-10-30 12:06:51.862412,2025-10-30 08:06:51.862457
"KDUC","Duncan/Halliburton Fld, OK, US",2025-10-30 11:55:00,"2025-10-30 06:55:00","VFR",2,-2,310,5,NA,NA,1021.8,"METAR KDUC 301155Z AUTO 31005KT 10SM CLR 02/M02 A3017 RMK AO2",2025-10-30 12:06:51.868879,2025-10-30 08:06:51.868928
"KELA","Eagle Lake Arpt, TX, US",2025-10-30 11:55:00,"2025-10-30 06:55:00","VFR",5.8,0.9,280,4,NA,NA,1021.8,"METAR KELA 301155Z AUTO 28004KT 10SM CLR 06/01 A3017 RMK AO2 7//// T00580009 10101 20058",2025-10-30 12:06:51.875344,2025-10-30 08:06:51.87539
"KEKM","Elkhart Muni, IN, US",2025-10-30 11:55:00,"2025-10-30 07:55:00","VFR",3.8,3.4,340,4,NA,NA,1010.9,"METAR KEKM 301155Z AUTO 34004KT 10SM CLR 04/03 A2985 RMK AO2 T00380034 $",2025-10-30 12:06:51.881793,2025-10-30 08:06:51.881839
"KDYA","Demopolis Muni, AL, US",2025-10-30 11:55:00,"2025-10-30 11:55:00","MVFR",11,9.5,280,9,14,NA,1013,"METAR KDYA 301155Z AUTO 28009G14KT 10SM BKN017 OVC023 11/10 A2991 RMK AO2 T01100095 10117 20110",2025-10-30 12:06:51.888267,2025-10-30 08:06:51.888312
"KECS","Newcastle/Mondell Arpt, WY, US",2025-10-30 11:55:00,"2025-10-30 05:55:00","VFR",1,-5,330,12,NA,NA,1023.5,"METAR KECS 301155Z AUTO 33012KT 10SM CLR 01/M05 A3022 RMK AO2",2025-10-30 12:06:51.894767,2025-10-30 08:06:51.894812
"KEFT","Monroe Muni, WI, US",2025-10-30 11:55:00,"2025-10-30 11:55:00","VFR",3.1,2.9,340,9,NA,NA,1015,"METAR KEFT 301155Z AUTO 34009KT 10SM CLR 03/03 A2997 RMK AO2 T00310029 10050 20030",2025-10-30 12:06:51.901242,2025-10-30 08:06:51.901286
"KDUH","Toledo/Suburban Arpt, MI, US",2025-10-30 11:55:00,"2025-10-30 11:55:00","VFR",7,6,20,9,NA,7,1007.5,"METAR KDUH 301155Z AUTO 02009KT 7SM -RA FEW032 FEW055 BKN070 07/06 A2975 RMK AO2 P0001 10084 20071 70009",2025-10-30 12:06:51.90763,2025-10-30 08:06:51.907674
"KEDJ","Bellefontaine Rgnl, OH, US",2025-10-30 11:55:00,"2025-10-30 11:55:00","IFR",7,7,30,8,NA,NA,1004.5,"METAR KEDJ 301155Z AUTO 03008KT 10SM OVC007 07/07 A2966 RMK A01 P0004",2025-10-30 12:06:51.91407,2025-10-30 08:06:51.914115
"KEDN","Enterprise Muni, AL, US",2025-10-30 11:55:00,"2025-10-30 06:55:00","MVFR",10.3,7.6,270,3,NA,NA,1011.9,"METAR KEDN 301155Z AUTO 27003KT 10SM BKN014 OVC026 10/08 A2988 RMK AO1 70004 T01030076 10106 20102",2025-10-30 12:06:51.92051,2025-10-30 08:06:51.920554
"KDUA","Durant/Eaker Fld, OK, US",2025-10-30 11:55:00,"2025-10-30 06:55:00","VFR",5,5,310,6,NA,NA,1021.4,"METAR KDUA 301155Z AUTO 31006KT 10SM CLR 05/05 A3016 RMK AO2",2025-10-30 12:06:51.927031,2025-10-30 08:06:51.927075
"KDLZ","Delaware Muni, OH, US",2025-10-30 11:55:00,"2025-10-30 11:55:00","IFR",7,7,10,7,NA,4,1003.5,"METAR KDLZ 301155Z AUTO 01007KT 4SM -DZ BR OVC006 07/07 A2963 RMK AO2 P0001 10077 20072 70075",2025-10-30 12:06:51.933424,2025-10-30 08:06:51.933467
"KELO","Ely Muni, MN, US",2025-10-30 11:55:00,"2025-10-30 06:55:00","LIFR",2,1,0,0,NA,NA,1016.3,"METAR KELO 301155Z AUTO 00000KT 10SM OVC003 02/01 A3001 RMK AO2",2025-10-30 12:06:51.939909,2025-10-30 08:06:51.939954
"KDLO","Delano Muni, CA, US",2025-10-30 11:55:00,"2025-10-30 11:55:00","VFR",8.6,7.7,0,0,NA,7,1017.4,"METAR KDLO 301155Z AUTO 00000KT 7SM CLR 09/08 A3004 RMK AO2 T00860077 10116 20080",2025-10-30 12:06:51.957369,2025-10-30 08:06:51.957414
"KDNN","Dalton Muni, GA, US",2025-10-30 11:55:00,"2025-10-30 07:55:00","MVFR",8.7,8.7,0,0,NA,NA,1007.5,"METAR KDNN 301155Z AUTO 00000KT 10SM SCT008 OVC014 09/09 A2975 RMK AO2 T00870087",2025-10-30 12:06:51.964015,2025-10-30 08:06:51.964057
"KELK","Elk City Rgnl, OK, US",2025-10-30 11:55:00,"2025-10-30 06:55:00",NA,0.2,-0.8,0,0,NA,NA,1020.4,"METAR KELK 301155Z AUTO 00000KT 10SM 00/M01 A3013 RMK AO2 T00021008 10025 21001 55004 $",2025-10-30 12:06:51.970299,2025-10-30 08:06:51.970341
"KDSV","Dansville Muni, NY, US",2025-10-30 11:54:00,"2025-10-30 07:54:00","LIFR",7.2,5.6,330,8,NA,5,1010.9,"METAR KDSV 301154Z AUTO 33008KT 5SM RA BR BKN002 OVC049 07/06 A2985 RMK AO2 SLP119 P0008 60043 70043 T00720056 10094 20072 56015",2025-10-30 12:06:51.97658,2025-10-30 08:06:51.976623
"KDYL","Doylestown Arpt, PA, US",2025-10-30 11:54:00,"2025-10-30 07:54:00","IFR",12.8,11.7,NA,5,NA,5,1007.2,"METAR KDYL 301154Z AUTO VRB05KT 5SM -RA BR OVC005 13/12 A2974 RMK AO2 SLP072 P0002 6//// 7//// T01280117 10128 20094 58034 $",2025-10-30 12:06:51.983049,2025-10-30 08:06:51.983094
"KDSM","Des Moines Intl, IA, US",2025-10-30 11:54:00,"2025-10-30 06:54:00","LIFR",3.3,3.3,310,6,NA,0.13,1018.4,"METAR KDSM 301154Z 31006KT 1/8SM R31/1400V1800FT FG VV002 03/03 A3007 RMK AO2 TWR VIS 1/4 SLP187 T00330033 10050 20033 57007",2025-10-30 12:06:51.989536,2025-10-30 08:06:51.989578
"KEFD","Houston/Ellington Arpt, TX, US",2025-10-30 11:54:00,"2025-10-30 06:54:00","VFR",11,3,300,4,NA,NA,1020.1,"METAR KEFD 301154Z 30004KT 10SM CLR 11/03 A3012",2025-10-30 12:06:51.996059,2025-10-30 08:06:51.996104
"KECG","Elizabeth City Rgnl, NC, US",2025-10-30 11:54:00,"2025-10-30 07:54:00","VFR",18.3,17.2,210,5,NA,NA,1003.1,"METAR KECG 301154Z 21005KT 10SM CLR 18/17 A2962 RMK AO2 SLP030 60001 70125 T01830172 10200 20183 55000",2025-10-30 12:06:52.002444,2025-10-30 08:06:52.002489
"KDTS","Destin Arpt, FL, US",2025-10-30 11:53:00,"2025-10-30 06:53:00","VFR",12.2,8.3,300,4,NA,NA,1013,"METAR KDTS 301153Z 30004KT 10SM CLR 12/08 A2991 RMK AO2 SLP129 70008 T01220083 10133 20122 53012",2025-10-30 12:06:52.008894,2025-10-30 08:06:52.008941
"KDRT","Del Rio Intl, TX, US",2025-10-30 11:53:00,"2025-10-30 06:53:00","VFR",5,2.2,0,0,NA,NA,1022.8,"METAR KDRT 301153Z AUTO 00000KT 10SM CLR 05/02 A3020 RMK AO2 SLP228 T00500022 10100 20050 55001",2025-10-30 12:06:52.015371,2025-10-30 08:06:52.015417
"KDRA","Mercury/Desert Rock, NV, US",2025-10-30 11:53:00,"2025-10-30 04:53:00","VFR",10,-8.3,90,3,NA,NA,1019.7,"METAR KDRA 301153Z AUTO 09003KT 10SM CLR 10/M08 A3011 RMK AO2 SLP165 T01001083 10144 20083 55007",2025-10-30 12:06:52.021905,2025-10-30 08:06:52.021951
"KDXR","Danbury Muni, CT, US",2025-10-30 11:53:00,"2025-10-30 07:53:00","IFR",10,7.8,80,10,18,2,1013.6,"METAR KDXR 301153Z 08010G18KT 2SM -RA BR OVC006 10/08 A2993 RMK AO2 RAE31B51 SLP134 P0001 60001 70001 T01000078 10100 20089 55016 $",2025-10-30 12:06:52.028302,2025-10-30 08:06:52.028345
"KECP","Panama City/NW Florida Beaches Intl, FL, US",2025-10-30 11:53:00,"2025-10-30 06:53:00","MVFR",12.2,8.9,260,6,NA,NA,1012.6,"METAR KECP 301153Z 26006KT 10SM OVC028 12/09 A2990 RMK AO2 SLP137 70004 T01220089 10128 20094 53015",2025-10-30 12:06:52.03473,2025-10-30 08:06:52.034775
"KELY","Ely/Yelland Fld, NV, US",2025-10-30 11:53:00,"2025-10-30 04:53:00","VFR",-4.4,-8.9,170,6,NA,NA,1026.8,"METAR KELY 301153Z AUTO 17006KT 10SM CLR M04/M09 A3032 RMK AO2 SLP230 7//// T10441089 10017 21050 53001",2025-10-30 12:06:52.041178,2025-10-30 08:06:52.041222
"KEEO","Meeker Arpt, CO, US",2025-10-30 11:53:00,"2025-10-30 11:53:00","VFR",-5,-7.8,0,0,NA,NA,1026.8,"METAR KEEO 301153Z AUTO 00000KT 10SM CLR M05/M08 A3032 RMK AO2 SLP254 T10501078 10011 21050 51001 $",2025-10-30 12:06:52.04765,2025-10-30 08:06:52.047694
"KEMP","Emporia Muni, KS, US",2025-10-30 11:53:00,"2025-10-30 06:53:00","VFR",1.1,0.6,260,4,NA,6,1019.4,"METAR KEMP 301153Z AUTO 26004KT 6SM BR CLR 01/01 A3010 RMK AO2 SLP201 T00110006 10033 20011 58003",2025-10-30 12:06:52.05414,2025-10-30 08:06:52.054185
"KDNL","Augusta/Daniel Fld, GA, US",2025-10-30 11:53:00,"2025-10-30 07:53:00","VFR",7.2,6.1,NA,5,NA,NA,1008.2,"METAR KDNL 301153Z AUTO VRB05KT 10SM CLR 07/06 A2977 RMK AO2 SLP079 70017 T00720061 10100 20072 53011",2025-10-30 12:06:52.060646,2025-10-30 08:06:52.06069
"KDVT","Phoenix/Deer Valley Arpt, AZ, US",2025-10-30 11:53:00,"2025-10-30 04:53:00","VFR",18.3,1.1,0,0,NA,9,1015.7,"METAR KDVT 301153Z AUTO 00000KT 9SM CLR 18/01 A2999 RMK AO2 SLP135 T01830011 10228 20183 55001",2025-10-30 12:06:52.067066,2025-10-30 08:06:52.067109
"KDUJ","Du Bois Rgnl, PA, US",2025-10-30 11:53:00,"2025-10-30 07:53:00","MVFR",6.7,5.6,90,9,23,NA,1004.1,"METAR KDUJ 301153Z AUTO 09009G23KT 10SM BKN010 OVC014 07/06 A2965 RMK AO2 PK WND 07029/1103 CIG 008V014 SLP046 T00670056 10067 20056 58017 PWINO",2025-10-30 12:06:52.073532,2025-10-30 08:06:52.073576
"KDRO","Durango/La Plata Cnty, CO, US",2025-10-30 11:53:00,"2025-10-30 05:53:00","VFR",-3.9,-7.8,50,3,NA,NA,1025.5,"METAR KDRO 301153Z AUTO 05003KT 10SM CLR M04/M08 A3028 RMK AO2 SLP249 T10391078 10011 21044 55003",2025-10-30 12:06:52.091492,2025-10-30 08:06:52.09154
"KDWH","Houston/Hooks Mem, TX, US",2025-10-30 11:53:00,"2025-10-30 06:53:00","VFR",8.3,3.3,300,3,NA,NA,1020.7,"METAR KDWH 301153Z AUTO 30003KT 10SM CLR 08/03 A3014 RMK AO2 SLP205 T00830033 10117 20078 51008",2025-10-30 12:06:52.098011,2025-10-30 08:06:52.098054
"KEET","Alabaster/Shelby Cnty, AL, US",2025-10-30 11:53:00,"2025-10-30 11:53:00","IFR",10,8.9,290,8,NA,7,1010.9,"METAR KEET 301153Z AUTO 29008KT 7SM OVC009 10/09 A2985 RMK AO2 RAB29E38 CIG 006V012 SLP108 P0000 60000 70019 T01000089 10100 20089 53018",2025-10-30 12:06:52.10425,2025-10-30 08:06:52.104293
"KDTN","Shreveport/Downtown Arpt, LA, US",2025-10-30 11:53:00,"2025-10-30 06:53:00","VFR",10,6.7,290,5,NA,NA,1019,"METAR KDTN 301153Z AUTO 29005KT 10SM CLR 10/07 A3009 RMK AO2 SLP187 T01000067 10128 20100 53007",2025-10-30 12:06:52.110688,2025-10-30 08:06:52.110733
"KDLN","Dillon Arpt, MT, US",2025-10-30 11:53:00,"2025-10-30 05:53:00","VFR",-1.7,-6.7,180,6,NA,NA,1027.5,"METAR KDLN 301153Z AUTO 18006KT 10SM CLR M02/M07 A3034 RMK AO2 SLP281 T10171067 10011 21056 53001",2025-10-30 12:06:52.117268,2025-10-30 08:06:52.117312
"KDMN","Deming Muni, NM, US",2025-10-30 11:53:00,"2025-10-30 05:53:00","VFR",2.2,-6.1,330,4,NA,NA,1023.5,"METAR KDMN 301153Z AUTO 33004KT 10SM CLR 02/M06 A3022 RMK AO2 SLP201 T00221061 10072 20022 55006",2025-10-30 12:06:52.123731,2025-10-30 08:06:52.123775
"KELD","El Dorado/S Arkansas Rgnl, AR, US",2025-10-30 11:53:00,"2025-10-30 06:53:00","VFR",7.2,6.7,290,4,NA,NA,1018,"METAR KELD 301153Z AUTO 29004KT 10SM CLR 07/07 A3006 RMK AO2 SLP177 T00720067 10089 20067 53009",2025-10-30 12:06:52.130172,2025-10-30 08:06:52.130217
"KDTW","Detroit/Metro Wayne Cnty, MI, US",2025-10-30 11:53:00,"2025-10-30 07:53:00","VFR",7.8,5,20,10,NA,9,1008.9,"METAR KDTW 301153Z 02010KT 9SM -RA SCT032 OVC065 08/05 A2979 RMK AO2 RAB34 SLP088 P0000 60002 70002 T00780050 10078 20067 56015",2025-10-30 12:06:52.136503,2025-10-30 08:06:52.136546
"KDMO","Sedalia Mem, MO, US",2025-10-30 11:53:00,"2025-10-30 06:53:00","VFR",2.8,2.2,310,4,NA,NA,1018.4,"METAR KDMO 301153Z AUTO 31004KT 10SM CLR 03/02 A3007 RMK AO2 SLP185 70015 T00280022 10072 20028 52004 $",2025-10-30 12:06:52.142957,2025-10-30 08:06:52.143002
"KDTO","Denton Muni, TX, US",2025-10-30 11:53:00,"2025-10-30 11:53:00","VFR",3.3,1.7,0,0,NA,9,1021.1,"METAR KDTO 301153Z 00000KT 9SM CLR 03/02 A3015 RMK AO2 SLP209 T00330017 10078 20028 56003",2025-10-30 12:06:52.14933,2025-10-30 08:06:52.149373
"KELN","Ellensburg/Bowers Fld, WA, US",2025-10-30 11:53:00,"2025-10-30 04:53:00","VFR",-2.2,-2.8,0,0,NA,NA,1029.5,"METAR KELN 301153Z AUTO 00000KT 10SM CLR M02/M03 A3040 RMK AO2 SLP305 T10221028 10011 21033 58002",2025-10-30 12:06:52.155784,2025-10-30 08:06:52.155827
"KDVN","Davenport Muni, IA, US",2025-10-30 11:52:00,"2025-10-30 06:52:00","VFR",1.1,0,320,5,NA,NA,1016.7,"METAR KDVN 301152Z AUTO 32005KT 10SM CLR 01/00 A3002 RMK AO2 SLP165 T00110000 10039 20006 50002",2025-10-30 12:06:52.162347,2025-10-30 08:06:52.162392
"KDPA","Dupage Cnty Arpt, IL, US",2025-10-30 11:52:00,"2025-10-30 06:52:00","VFR",4.4,2.8,340,7,NA,9,1013.3,"METAR KDPA 301152Z 34007KT 9SM CLR 04/03 A2992 RMK AO2 SLP135 T00440028 10061 20033 56007",2025-10-30 12:06:52.168724,2025-10-30 08:06:52.168768
"KEKN","Elkins Arpt, WV, US",2025-10-30 11:51:00,"2025-10-30 07:51:00","VFR",7.8,7.8,0,0,NA,7,1001.8,"METAR KEKN 301151Z AUTO 00000KT 7SM -RA BKN050 OVC070 08/08 A2958 RMK AO2 SLP024 P0003 60018 70024 T00780078 10106 20078 58005",2025-10-30 12:06:52.175121,2025-10-30 08:06:52.175165
"KELP","El Paso Intl, TX, US",2025-10-30 11:51:00,"2025-10-30 05:51:00","VFR",6.7,-5,360,5,NA,NA,1022.8,"METAR KELP 301151Z 36005KT 10SM CLR 07/M05 A3020 RMK AO2 SLP193 T00671050 10111 20067 55004 $",2025-10-30 12:06:52.181589,2025-10-30 08:06:52.181633
"KDVK","Danville/Powell Fld, KY, US",2025-10-30 11:50:00,"2025-10-30 11:50:00","IFR",7,7,310,6,NA,NA,1005.2,"METAR KDVK 301150Z AUTO 31006KT 10SM RA OVC005 07/07 A2968 RMK AO2",2025-10-30 12:06:52.188071,2025-10-30 08:06:52.188116
"KEDC","Austin/Executive Arpt, TX, US",2025-10-30 11:15:00,"2025-10-30 11:15:00","VFR",9,-3,300,6,NA,NA,1021.8,"METAR KEDC 301115Z AUTO 30006KT 10SM CLR 09/M03 A3017 RMK AO2",2025-10-30 12:06:52.194597,2025-10-30 08:06:52.194642
"KEHA","Elkhart/Morton Cnty, KS, US",2025-10-30 11:15:00,"2025-10-30 11:15:00","VFR",1.8,-6.3,300,6,NA,NA,1019.4,"METAR KEHA 301115Z AUTO 30006KT 10SM CLR 02/M06 A3010 RMK AO2 T00181063",2025-10-30 12:06:52.201161,2025-10-30 08:06:52.201206
"KDYS","Abilene/Dyess AFB, TX, US",2025-10-30 10:55:00,"2025-10-30 05:55:00","VFR",1.3,-3.2,180,3,NA,NA,1021.1,"METAR KDYS 301055Z AUTO 18003KT 10SM CLR 01/M03 A3015 RMK AO2 SLP210 T00131032",2025-10-30 12:06:52.220508,2025-10-30 08:06:52.220562
"KFFC","Peachtree City/Falcon Fld, GA, US",2025-10-30 12:04:00,"2025-10-30 12:04:00","VFR",8.3,7.2,270,3,NA,NA,1009.2,"SPECI KFFC 301204Z AUTO 27003KT 10SM SCT013 SCT029 BKN036 08/07 A2980 RMK AO2 T00830072",2025-10-30 12:06:53.93064,2025-10-30 08:06:53.930687
"KEUG","Eugene/Mahlon Sweet Fld, OR, US",2025-10-30 12:03:00,"2025-10-30 05:03:00","LIFR",2.8,2.8,360,4,NA,0.75,1022.1,"SPECI KEUG 301203Z 36004KT 3/4SM BR CLR 03/03 A3018 RMK AO2 TWR VIS 10 T00280028 RVRNO",2025-10-30 12:06:53.937197,2025-10-30 08:06:53.937241
"KFFA","First Flight Airport, NC, US",2025-10-30 12:00:00,"2025-10-30 08:00:00","MVFR",NA,NA,150,3,NA,5,1003.5,"METAR KFFA 301200Z AUTO 15003KT 5SM SCT050 SCT070 A2963 RMK AO2",2025-10-30 12:06:53.943763,2025-10-30 08:06:53.943807
"KFAF","Fort Eustis/Felker AAF, VA, US",2025-10-30 12:00:00,"2025-10-30 08:00:00","MVFR",22.4,20.5,NA,6,NA,NA,1001.1,"METAR KFAF 301200Z VRB06KT 10SM BKN017 BKN021 BKN060 22/21 A2956 RMK CIG 015V021 SLP013 T02240205 TSNO $",2025-10-30 12:06:53.95041,2025-10-30 08:06:53.950454
"KFME","Fort Meade/Tipton Fld, MD, US",2025-10-30 11:59:00,"2025-10-30 07:59:00","IFR",15,14,80,5,NA,3,1002.1,"METAR KFME 301159Z AUTO 08005KT 3SM OVC005 15/14 A2959 RMK AO1",2025-10-30 12:06:53.956868,2025-10-30 08:06:53.956921
"KEUF","Eufaula/Weedon Fld, AL, US",2025-10-30 11:58:00,"2025-10-30 06:58:00","MVFR",10,8.3,260,4,NA,NA,1011.3,"METAR KEUF 301158Z AUTO 26004KT 10SM FEW014 OVC030 10/08 A2986 RMK AO1 SLP110 70014 T01000083 10111 20100 51015",2025-10-30 12:06:53.963389,2025-10-30 08:06:53.963435
"KFDY","Findlay Arpt, OH, US",2025-10-30 11:58:00,"2025-10-30 07:58:00","MVFR",8.9,8.3,30,13,NA,3,1005.2,"SPECI KFDY 301158Z AUTO 03013KT 3SM RA BR SCT008 BKN014 OVC020 09/08 A2968 RMK AO2 P0001 T00890083",2025-10-30 12:06:53.969832,2025-10-30 08:06:53.969895
"KFLG","Flagstaff/Pulliam Arpt, AZ, US",2025-10-30 11:57:00,"2025-10-30 04:57:00","VFR",-2.2,-7.8,40,3,NA,NA,1025.8,"METAR KFLG 301157Z AUTO 04003KT 10SM CLR M02/M08 A3029 RMK AO2 SLP210 T10221078 10000 21028 55006",2025-10-30 12:06:53.976386,2025-10-30 08:06:53.976431
"KFKL","Franklin/Lamberton Fld, PA, US",2025-10-30 11:56:00,"2025-10-30 07:56:00","LIFR",6.7,6.7,50,6,NA,7,1005.8,"METAR KFKL 301156Z AUTO 05006KT 7SM +RA BKN004 OVC008 07/07 A2970 RMK AO2 SLP064 P0015 60076 7//// T00670067 10067 20061 55015",2025-10-30 12:06:53.982747,2025-10-30 08:06:53.98279
"KFCI","Richmond/Chesterfield Cnty, VA, US",2025-10-30 11:56:00,"2025-10-30 11:56:00","IFR",14.4,14.4,210,4,NA,NA,1002.1,"METAR KFCI 301156Z AUTO 21004KT 10SM -RA BKN005 OVC120 14/14 A2959 RMK AO2 RAB41 CIG 004V009 SLP031 6//// 7//// T01440144 10144 20128 50006 PNO $",2025-10-30 12:06:53.989228,2025-10-30 08:06:53.989272
"KEWK","Newton City Arpt, KS, US",2025-10-30 11:56:00,"2025-10-30 06:56:00","VFR",NA,NA,0,0,NA,NA,1019.7,"METAR KEWK 301156Z AUTO 00000KT 10SM CLR A3011 RMK AO2 SLPNO 58006 FZRANO $",2025-10-30 12:06:53.995796,2025-10-30 08:06:53.995841
"KEUL","Caldwell Ind Arpt, ID, US",2025-10-30 11:56:00,"2025-10-30 11:56:00","VFR",-1.1,-2.2,40,3,NA,NA,1027.5,"METAR KEUL 301156Z AUTO 04003KT 10SM CLR M01/M02 A3034 RMK AO2 SLP285 T10111022 10044 21011 58006 FZRANO",2025-10-30 12:06:54.002262,2025-10-30 08:06:54.002307
"KFNL","Fort Collins/N Colorado Rgnl, CO, US",2025-10-30 11:56:00,"2025-10-30 05:56:00","VFR",5,-4.4,360,15,NA,NA,1023.8,"METAR KFNL 301156Z AUTO 36015KT 10SM CLR 05/M04 A3023 RMK AO2 SLP218 T00501044 10067 21011 53031 $",2025-10-30 12:06:54.008743,2025-10-30 08:06:54.008787
"KENV","Wendover Arpt, UT, US",2025-10-30 11:56:00,"2025-10-30 05:56:00","VFR",2.2,-4.4,90,6,NA,NA,1027.2,"METAR KENV 301156Z AUTO 09006KT 10SM CLR 02/M04 A3033 RMK AO2 SLP275 T00221044 10067 20011 55003 FZRANO",2025-10-30 12:06:54.015194,2025-10-30 08:06:54.015238
"KFLP","Flippin/Marion Cnty, AR, US",2025-10-30 11:56:00,"2025-10-30 06:56:00","VFR",5.6,4.4,290,4,NA,NA,1017.7,"METAR KFLP 301156Z AUTO 29004KT 10SM CLR 06/04 A3005 RMK AO2 SLP175 70005 T00560044 10083 20056 50008 $",2025-10-30 12:06:54.033309,2025-10-30 08:06:54.033357
"KESC","Escanaba/Delta Cnty, MI, US",2025-10-30 11:56:00,"2025-10-30 07:56:00","VFR",0.6,0.6,330,4,NA,NA,1016.3,"METAR KESC 301156Z AUTO 33004KT 10SM CLR 01/01 A3001 RMK AO2 SLP170 T00060006 10017 21022 58007 FZRANO",2025-10-30 12:06:54.040215,2025-10-30 08:06:54.040262
"KFAM","Farmington Rgnl, MO, US",2025-10-30 11:56:00,"2025-10-30 06:56:00","VFR",4.4,3.3,310,7,NA,NA,1015,"METAR KFAM 301156Z AUTO 31007KT 10SM CLR 04/03 A2997 RMK AO2 SLP163 70040 T00440033 10072 20044 53012 $",2025-10-30 12:06:54.046837,2025-10-30 08:06:54.046899
"KETB","West Bend Muni, WI, US",2025-10-30 11:55:00,"2025-10-30 06:55:00","IFR",1,1,0,0,NA,2.5,1014.6,"METAR KETB 301155Z AUTO 00000KT 2 1/2SM BR SCT002 01/01 A2996 RMK AO2",2025-10-30 12:06:54.053143,2025-10-30 08:06:54.053187
"KFKR","Frankfort Muni, IN, US",2025-10-30 11:55:00,"2025-10-30 11:55:00","VFR",NA,NA,350,12,NA,NA,1009.2,"METAR KFKR 301155Z AUTO 35012KT 10SM BKN047 OVC060 A2980 RMK AO2",2025-10-30 12:06:54.059637,2025-10-30 08:06:54.059683
"KEOK","Keokuk Muni, IA, US",2025-10-30 11:55:00,"2025-10-30 06:55:00","VFR",2,2,320,4,NA,NA,1016.7,"METAR KEOK 301155Z AUTO 32004KT 10SM CLR 02/02 A3002 RMK A01",2025-10-30 12:06:54.066169,2025-10-30 08:06:54.066214
"KEZS","Shawano Muni, WI, US",2025-10-30 11:55:00,"2025-10-30 11:55:00",NA,-0.2,-0.2,0,0,NA,7,1016.3,"METAR KEZS 301155Z AUTO 00000KT 7SM 00/00 A3001 RMK AO2 T10021002 10025 21016",2025-10-30 12:06:54.072514,2025-10-30 08:06:54.072558
"KFMM","Fort Morgan Muni, CO, US",2025-10-30 11:55:00,"2025-10-30 11:55:00","VFR",6,-4,340,21,26,NA,1022.1,"METAR KFMM 301155Z AUTO 34021G26KT 10SM CLR 06/M04 A3018 RMK AO2",2025-10-30 12:06:54.079174,2025-10-30 08:06:54.079218
"KEZF","Fredericksburg/Shannon Arpt, VA, US",2025-10-30 11:55:00,"2025-10-30 11:55:00","MVFR",NA,NA,0,0,NA,NA,1000.8,"METAR KEZF 301155Z AUTO 00000KT 10SM BKN018 BKN042 OVC065 A2955 RMK AO2 P0001 60009 70066",2025-10-30 12:06:54.085619,2025-10-30 08:06:54.085663
"KFBR","Fort Bridger Arpt, WY, US",2025-10-30 11:55:00,"2025-10-30 05:55:00","VFR",-0.4,-5.9,270,6,NA,NA,1028.2,"METAR KFBR 301155Z AUTO 27006KT 10SM CLR 00/M06 A3036 RMK AO2 T10041059 10038 21007",2025-10-30 12:06:54.092135,2025-10-30 08:06:54.092179
"KERV","Kerrville Muni, TX, US",2025-10-30 11:55:00,"2025-10-30 06:55:00","VFR",0.3,-2.9,10,4,NA,NA,1023.1,"METAR KERV 301155Z AUTO 01004KT 10SM CLR 00/M03 A3021 RMK AO2 T00031029 10050 20002",2025-10-30 12:06:54.098631,2025-10-30 08:06:54.098675
"KEOE","Newberry Muni, SC, US",2025-10-30 11:55:00,"2025-10-30 11:55:00","VFR",7,6,210,6,NA,NA,1007.5,"METAR KEOE 301155Z AUTO 21006KT 10SM CLR 07/06 A2975 RMK AO2",2025-10-30 12:06:54.105122,2025-10-30 08:06:54.105166
"KFET","Fremont Muni, NE, US",2025-10-30 11:55:00,"2025-10-30 06:55:00","LIFR",0,-0.8,300,4,NA,0.25,1019.4,"METAR KFET 301155Z AUTO 30004KT M1/4SM FG OVC001 00/M01 A3010 RMK AO2 T00001008 10016 20000",2025-10-30 12:06:54.111516,2025-10-30 08:06:54.111561
"KEYF","Elizabethtown/Brown Fld, NC, US",2025-10-30 11:55:00,"2025-10-30 11:55:00","MVFR",14.1,13.1,250,10,17,NA,1005.2,"METAR KEYF 301155Z AUTO 25010G17KT 10SM BKN011 BKN017 OVC050 14/13 A2968 RMK AO2 T01410131 10158 20140 70001",2025-10-30 12:06:54.117985,2025-10-30 08:06:54.11803
"KERY","Newberry/Luce Cnty, MI, US",2025-10-30 11:55:00,"2025-10-30 11:55:00","LIFR",1,1,NA,1,NA,0.25,1015,"METAR KERY 301155Z AUTO VRB01KT M1/4SM FG VV000 01/01 A2997 RMK AO2 10043 21001 70000",2025-10-30 12:06:54.124406,2025-10-30 08:06:54.124449
