icao,site,observed_utc,observed_local,flight_category,temp_c,dewpoint_c,wind_dir_deg,wind_kts,gust_kts,vis_sm,altimeter_hpa,raw_text,fetched_at_utc,fetched_at_local,site_name,site_lat,site_lon,country,region
KAKO,"Akron/Plains Rgnl, CO, US",2025-11-17T01:53:00Z,2025-11-16 18:53:00,VFR,8.9,0,150,9,0,NA,1007.9,METAR KAKO 170153Z AUTO 15009KT 10SM CLR 09/00 A2976 RMK AO2 SLP068 T00890000,2025-11-17T02:16:25Z,2025-11-16T21:16:25Z,Colorado Plains Regional Airport,40.1755981445,-103.222000122,US,US-CO
KAKO,"Akron/Plains Rgnl, CO, US",2025-11-17T02:53:00Z,2025-11-16 19:53:00,VFR,7.2,1.1,150,9,0,NA,1007.2,METAR KAKO 170253Z AUTO 15009KT 10SM CLR 07/01 A2974 RMK AO2 SLP058 T00720011 57012,2025-11-17T03:33:18Z,2025-11-16T22:33:18Z,Colorado Plains Regional Airport,40.1755981445,-103.222000122,US,US-CO
KAKO,"Akron/Plains Rgnl, CO, US",2025-11-17T03:53:00Z,2025-11-16 20:53:00,VFR,10.6,2.8,170,14,21,NA,1006.9,METAR KAKO 170353Z AUTO 17014G21KT 10SM CLR 11/03 A2973 RMK AO2 SLP039 T01060028,2025-11-17T04:08:46Z,2025-11-16T23:08:46Z,Colorado Plains Regional Airport,40.1755981445,-103.222000122,US,US-CO
KAKQ,"Norfolk Muni, VA, US",2025-11-17T01:54:00Z,2025-11-17 01:54:00,VFR,7.2,-0.6,0,0,0,NA,1006.9,METAR KAKQ 170154Z AUTO 00000KT 10SM CLR 07/M01 A2973 RMK AO2 SLP066 T00721006,2025-11-17T02:16:25Z,2025-11-16T21:16:25Z,Wakefield Municipal Airport,36.98720169067383,-77.0010986328125,US,US-VA
KAKQ,"Norfolk Muni, VA, US",2025-11-17T02:54:00Z,2025-11-17 02:54:00,VFR,6.7,-2.2,0,0,0,NA,1007.5,METAR KAKQ 170254Z AUTO 00000KT 10SM CLR 07/M02 A2975 RMK AO2 SLP075 T00671022 51033,2025-11-17T03:33:18Z,2025-11-16T22:33:18Z,Wakefield Municipal Airport,36.98720169067383,-77.0010986328125,US,US-VA
KAKQ,"Norfolk Muni, VA, US",2025-11-17T03:54:00Z,2025-11-17 03:54:00,VFR,4.4,-3.9,0,0,0,NA,1008.2,METAR KAKQ 170354Z AUTO 00000KT 10SM CLR 04/M04 A2977 RMK AO2 SLP083 T00441039,2025-11-17T04:08:46Z,2025-11-16T23:08:46Z,Wakefield Municipal Airport,36.98720169067383,-77.0010986328125,US,US-VA
KAKR,"Akron/Fulton Intl, OH, US",2025-11-17T01:54:00Z,2025-11-16 20:54:00,VFR,3.9,-3.9,270,6,0,NA,1008.9,METAR KAKR 170154Z AUTO 27006KT 10SM SCT045 OVC060 04/M04 A2979 RMK AO2 SLP092 T00391039,2025-11-17T02:16:25Z,2025-11-16T21:16:25Z,Akron Fulton International Airport,41.037355,-81.46784,US,US-OH
KAKR,"Akron/Fulton Intl, OH, US",2025-11-17T02:54:00Z,2025-11-16 21:54:00,VFR,4.4,-4.4,280,9,0,NA,1009.2,METAR KAKR 170254Z AUTO 28009KT 10SM BKN049 OVC060 04/M04 A2980 RMK AO2 SLP094 T00441044 53006,2025-11-17T03:33:18Z,2025-11-16T22:33:18Z,Akron Fulton International Airport,41.037355,-81.46784,US,US-OH
KAKR,"Akron/Fulton Intl, OH, US",2025-11-17T03:54:00Z,2025-11-16 22:54:00,VFR,3.9,-3.9,290,11,21,NA,1009.2,METAR KAKR 170354Z AUTO 29011G21KT 10SM OVC045 04/M04 A2980 RMK AO2 SLP096 T00391039,2025-11-17T04:08:46Z,2025-11-16T23:08:46Z,Akron Fulton International Airport,41.037355,-81.46784,US,US-OH
KALB,"Albany Intl, NY, US",2025-11-17T01:51:00Z,2025-11-16 20:51:00,VFR,1.1,-3.3,290,11,0,NA,996.7,METAR KALB 170151Z 29011KT 10SM FEW050 SCT080 BKN160 01/M03 A2943 RMK AO2 SNE12 SLP968 P0000 T00111033 $,2025-11-17T02:16:26Z,2025-11-16T21:16:26Z,Albany International Airport,42.74829864501953,-73.80169677734375,US,US-NY
KALB,"Albany Intl, NY, US",2025-11-17T03:29:00Z,2025-11-16 22:29:00,LIFR,0,-1.1,270,11,18,0.5,997.4,SPECI KALB 170329Z 27011G18KT 1/2SM R01/4000VP6000FT SN FG BKN010 BKN021 OVC025 00/M01 A2945 RMK AO2 P0003 T00001011 $,2025-11-17T03:33:17Z,2025-11-16T22:33:17Z,Albany International Airport,42.74829864501953,-73.80169677734375,US,US-NY
KALB,"Albany Intl, NY, US",2025-11-17T04:05:00Z,2025-11-16 23:05:00,IFR,0,-2.2,280,15,27,1.5,997.7,SPECI KALB 170405Z 28015G27KT 1 1/2SM -SN BR FEW010 BKN016 OVC024 00/M02 A2946 RMK AO2 PK WND 29027/0403 SFC VIS 2 1/2 P0000 T00001022 $,2025-11-17T04:08:45Z,2025-11-16T23:08:45Z,Albany International Airport,42.74829864501953,-73.80169677734375,US,US-NY
KALI,"Alice Intl, TX, US",2025-11-17T01:53:00Z,2025-11-16 19:53:00,VFR,23.9,22.2,150,10,0,NA,1010.9,METAR KALI 170153Z AUTO 15010KT 10SM CLR 24/22 A2985 RMK AO2 SLP105 T02390222,2025-11-17T02:16:25Z,2025-11-16T21:16:25Z,Alice International Airport,27.7409,-98.026901,US,US-TX
KALI,"Alice Intl, TX, US",2025-11-17T02:53:00Z,2025-11-16 20:53:00,VFR,23.9,21.7,160,7,0,NA,1010.9,METAR KALI 170253Z AUTO 16007KT 10SM CLR 24/22 A2985 RMK AO2 SLP107 T02390217 51015,2025-11-17T03:33:18Z,2025-11-16T22:33:18Z,Alice International Airport,27.7409,-98.026901,US,US-TX
KALI,"Alice Intl, TX, US",2025-11-17T03:53:00Z,2025-11-16 21:53:00,VFR,23.3,21.7,160,10,0,NA,1011.3,METAR KALI 170353Z AUTO 16010KT 10SM CLR 23/22 A2986 RMK AO2 SLP109 T02330217,2025-11-17T04:08:46Z,2025-11-16T23:08:46Z,Alice International Airport,27.7409,-98.026901,US,US-TX
KALM,"Alamogordo/White Sands Rgnl, NM, US",2025-11-17T01:55:00Z,2025-11-16 18:55:00,VFR,16,8,170,6,0,9,1015,METAR KALM 170155Z AUTO 17006KT 9SM FEW075 BKN090 16/08 A2997 RMK AO2,2025-11-17T02:16:25Z,2025-11-16T21:16:25Z,Alamogordo White Sands Regional Airport,32.837818,-105.993149,US,US-NM
KALM,"Alamogordo/White Sands Rgnl, NM, US",2025-11-17T03:15:00Z,2025-11-16 20:15:00,VFR,16,5,190,7,0,NA,1015,METAR KALM 170315Z AUTO 19007KT 10SM CLR 16/05 A2997 RMK AO2,2025-11-17T03:33:18Z,2025-11-16T22:33:18Z,Alamogordo White Sands Regional Airport,32.837818,-105.993149,US,US-NM
KALM,"Alamogordo/White Sands Rgnl, NM, US",2025-11-17T03:55:00Z,2025-11-16 20:55:00,VFR,15,5,180,5,0,NA,1015.3,METAR KALM 170355Z AUTO 18005KT 10SM SCT075 15/05 A2998 RMK AO2,2025-11-17T04:08:46Z,2025-11-16T23:08:46Z,Alamogordo White Sands Regional Airport,32.837818,-105.993149,US,US-NM
KALN,"Alton/St Louis Rgnl, IL, US",2025-11-17T01:50:00Z,2025-11-16 19:50:00,VFR,6,-7,0,0,0,NA,1017.4,METAR KALN 170150Z 00000KT 10SM CLR 06/M07 A3004,2025-11-17T02:16:26Z,2025-11-16T21:16:26Z,St Louis Regional Airport,38.89030075069999,-90.0459976196,US,US-IL
KALN,"Alton/St Louis Rgnl, IL, US",2025-11-17T02:50:00Z,2025-11-16 20:50:00,VFR,4,-4,0,0,0,NA,1017.4,METAR KALN 170250Z 00000KT 10SM CLR 04/M04 A3004,2025-11-17T03:33:18Z,2025-11-16T22:33:18Z,St Louis Regional Airport,38.89030075069999,-90.0459976196,US,US-IL
KALN,"Alton/St Louis Rgnl, IL, US",2025-11-17T03:50:00Z,2025-11-16 21:50:00,VFR,4,-7,0,0,0,NA,1017.7,METAR KALN 170350Z 00000KT 10SM CLR 04/M07 A3005,2025-11-17T04:08:46Z,2025-11-16T23:08:46Z,St Louis Regional Airport,38.89030075069999,-90.0459976196,US,US-IL
KALO,"Waterloo Rgnl, IA, US",2025-11-17T01:54:00Z,2025-11-16 19:54:00,VFR,-0.6,-5.6,0,0,0,NA,1016.7,METAR KALO 170154Z AUTO 00000KT 10SM CLR M01/M06 A3002 RMK AO2 SLP177 T10061056,2025-11-17T02:16:25Z,2025-11-16T21:16:25Z,Waterloo Regional Airport,42.557098388671875,-92.400299072265625,US,US-IA
KALO,"Waterloo Rgnl, IA, US",2025-11-17T02:54:00Z,2025-11-16 20:54:00,VFR,-1.1,-5,0,0,0,NA,1016.7,METAR KALO 170254Z AUTO 00000KT 10SM CLR M01/M05 A3002 RMK AO2 SLP176 T10111050 50002,2025-11-17T03:33:18Z,2025-11-16T22:33:18Z,Waterloo Regional Airport,42.557098388671875,-92.400299072265625,US,US-IA
KALO,"Waterloo Rgnl, IA, US",2025-11-17T03:54:00Z,2025-11-16 21:54:00,VFR,-1.1,-5,0,0,0,NA,1017,METAR KALO 170354Z AUTO 00000KT 10SM CLR M01/M05 A3003 RMK AO2 SLP176 T10111050,2025-11-17T04:08:46Z,2025-11-16T23:08:46Z,Waterloo Regional Airport,42.557098388671875,-92.400299072265625,US,US-IA
KALS,"Alamosa/Bergman Fld, CO, US",2025-11-17T01:52:00Z,2025-11-16 18:52:00,VFR,5.6,3.3,240,17,26,NA,1015.3,METAR KALS 170152Z AUTO 24017G26KT 10SM -RA FEW030 BKN038 OVC070 06/03 A2998 RMK AO2 PK WND 25046/0119 WSHFT 0110 LTG DSNT NE RAB21 SLP162 P0006 T00560033,2025-11-17T02:16:26Z,2025-11-16T21:16:26Z,San Luis Valley Regional Airport/Bergman Field,37.434898,-105.866997,US,US-CO
KALS,"Alamosa/Bergman Fld, CO, US",2025-11-17T02:52:00Z,2025-11-16 19:52:00,VFR,3.9,2.8,150,9,0,NA,1015,METAR KALS 170252Z AUTO 15009KT 10SM FEW110 04/03 A2997 RMK AO2 RAE0155 SLP142 P0000 60006 T00390028 50021,2025-11-17T03:33:18Z,2025-11-16T22:33:18Z,San Luis Valley Regional Airport/Bergman Field,37.434898,-105.866997,US,US-CO
KALS,"Alamosa/Bergman Fld, CO, US",2025-11-17T03:52:00Z,2025-11-16 20:52:00,VFR,1.7,0.6,130,7,0,NA,1014.6,METAR KALS 170352Z AUTO 13007KT 10SM FEW049 02/01 A2996 RMK AO2 SLP127 T00170006,2025-11-17T04:08:46Z,2025-11-16T23:08:46Z,San Luis Valley Regional Airport/Bergman Field,37.434898,-105.866997,US,US-CO
KALW,"Walla Walla Rgnl, WA, US",2025-11-17T02:00:00Z,2025-11-16 18:00:00,MVFR,9.4,8.9,80,4,0,4,1002.5,SPECI KALW 170200Z 08004KT 4SM -RA BR BKN014 OVC065 09/09 A2960 RMK AO2 P0000 T00940089,2025-11-17T02:16:25Z,2025-11-16T21:16:25Z,Walla Walla Regional Airport,46.09489822,-118.288002,US,US-WA
KALW,"Walla Walla Rgnl, WA, US",2025-11-17T02:53:00Z,2025-11-16 18:53:00,VFR,9.4,8.9,0,0,0,9,1002.5,METAR KALW 170253Z AUTO 00000KT 9SM -RA BKN070 OVC090 09/09 A2960 RMK AO2 SLP027 P0003 60014 T00940089 53006,2025-11-17T03:33:18Z,2025-11-16T22:33:18Z,Walla Walla Regional Airport,46.09489822,-118.288002,US,US-WA
KALW,"Walla Walla Rgnl, WA, US",2025-11-17T03:53:00Z,2025-11-16 19:53:00,VFR,10,9.4,120,3,0,8,1002.8,METAR KALW 170353Z AUTO 12003KT 8SM -RA OVC065 10/09 A2961 RMK AO2 SLP028 P0004 T01000094,2025-11-17T04:08:46Z,2025-11-16T23:08:46Z,Walla Walla Regional Airport,46.09489822,-118.288002,US,US-WA
KALX,"Alexander City/Russell Fld, AL, US",2025-11-17T01:55:00Z,2025-11-16 19:55:00,VFR,16.5,5.9,350,5,0,NA,1013,METAR KALX 170155Z AUTO 35005KT 10SM CLR 17/06 A2991 RMK AO2 T01650059,2025-11-17T02:16:25Z,2025-11-16T21:16:25Z,Thomas C Russell Field,32.914699554399995,-85.9629974365,US,US-AL
KALX,"Alexander City/Russell Fld, AL, US",2025-11-17T03:15:00Z,2025-11-16 21:15:00,VFR,12.5,5.7,0,0,0,NA,1013.6,METAR KALX 170315Z AUTO 00000KT 10SM CLR 13/06 A2993 RMK AO2 T01250057,2025-11-17T03:33:17Z,2025-11-16T22:33:17Z,Thomas C Russell Field,32.914699554399995,-85.9629974365,US,US-AL
KALX,"Alexander City/Russell Fld, AL, US",2025-11-17T03:55:00Z,2025-11-16 21:55:00,VFR,11.5,5.7,0,0,0,NA,1014,METAR KALX 170355Z AUTO 00000KT 10SM CLR 12/06 A2994 RMK AO2 T01150057,2025-11-17T04:08:46Z,2025-11-16T23:08:46Z,Thomas C Russell Field,32.914699554399995,-85.9629974365,US,US-AL
KAMA,"Amarillo Intl Arpt, TX, US",2025-11-17T01:53:00Z,2025-11-16 19:53:00,VFR,14.4,4.4,150,13,0,NA,1012.3,METAR KAMA 170153Z 15013KT 10SM CLR 14/04 A2989 RMK AO2 SLP104 T01440044,2025-11-17T02:16:26Z,2025-11-16T21:16:26Z,Rick Husband Amarillo International Airport,35.219398,-101.706001,US,US-TX
KAMA,"Amarillo Intl Arpt, TX, US",2025-11-17T02:53:00Z,2025-11-16 20:53:00,VFR,12.2,3.9,160,11,0,NA,1011.9,METAR KAMA 170253Z 16011KT 10SM CLR 12/04 A2988 RMK AO2 SLP093 T01220039 58001,2025-11-17T03:33:18Z,2025-11-16T22:33:18Z,Rick Husband Amarillo International Airport,35.219398,-101.706001,US,US-TX
KAMA,"Amarillo Intl Arpt, TX, US",2025-11-17T03:53:00Z,2025-11-16 21:53:00,VFR,12.2,4.4,160,10,0,NA,1011.9,METAR KAMA 170353Z 16010KT 10SM CLR 12/04 A2988 RMK AO2 SLP088 T01220044,2025-11-17T04:08:46Z,2025-11-16T23:08:46Z,Rick Husband Amarillo International Airport,35.219398,-101.706001,US,US-TX
KAMG,"Alma/Bacon Cnty, GA, US",2025-11-17T01:53:00Z,2025-11-17 01:53:00,VFR,20,15,310,4,0,NA,1010.9,METAR KAMG 170153Z AUTO 31004KT 10SM CLR 20/15 A2985 RMK AO2 SLP104 T02000150 $,2025-11-17T02:16:25Z,2025-11-16T21:16:25Z,Bacon County Airport,31.53610038757324,-82.50659942626953,US,US-GA
KAMG,"Alma/Bacon Cnty, GA, US",2025-11-17T02:53:00Z,2025-11-17 02:53:00,VFR,20,15,300,6,0,NA,1011.3,METAR KAMG 170253Z AUTO 30006KT 10SM CLR 20/15 A2986 RMK AO2 SLP110 T02000150 51019 $,2025-11-17T03:33:18Z,2025-11-16T22:33:18Z,Bacon County Airport,31.53610038757324,-82.50659942626953,US,US-GA
KAMG,"Alma/Bacon Cnty, GA, US",2025-11-17T03:53:00Z,2025-11-17 03:53:00,VFR,19.4,15,300,5,0,NA,1011.6,METAR KAMG 170353Z AUTO 30005KT 10SM CLR 19/15 A2987 RMK AO2 SLP111 T01940150 $,2025-11-17T04:08:46Z,2025-11-16T23:08:46Z,Bacon County Airport,31.53610038757324,-82.50659942626953,US,US-GA
KAMN,"Alma/Gratiot Communi, MI, US",2025-11-17T01:55:00Z,2025-11-16 20:55:00,VFR,1,-5,270,5,0,NA,1011.3,METAR KAMN 170155Z AUTO 27005KT 10SM BKN055 01/M05 A2986 RMK AO2,2025-11-17T02:16:25Z,2025-11-16T21:16:25Z,Gratiot Community Airport,43.322101593,-84.68800354,US,US-MI
KAMN,"Alma/Gratiot Communi, MI, US",2025-11-17T03:16:00Z,2025-11-16 22:16:00,VFR,0,-5,270,4,0,NA,1011.3,METAR KAMN 170316Z AUTO 27004KT 10SM BKN050 M00/M05 A2986 RMK AO2,2025-11-17T03:33:17Z,2025-11-16T22:33:17Z,Gratiot Community Airport,43.322101593,-84.68800354,US,US-MI
KAMN,"Alma/Gratiot Communi, MI, US",2025-11-17T03:55:00Z,2025-11-16 22:55:00,VFR,0,-5,250,5,0,NA,1011.6,METAR KAMN 170355Z AUTO 25005KT 10SM FEW048 OVC050 00/M05 A2987 RMK AO2,2025-11-17T04:08:46Z,2025-11-16T23:08:46Z,Gratiot Community Airport,43.322101593,-84.68800354,US,US-MI
KAMW,"Ames Muni, IA, US",2025-11-17T01:53:00Z,2025-11-16 19:53:00,VFR,7.2,-0.6,0,0,0,NA,1016.7,METAR KAMW 170153Z AUTO 00000KT 10SM OVC060 07/M01 A3002 RMK AO2 SLP168 T00721006,2025-11-17T02:16:26Z,2025-11-16T21:16:26Z,Ames Municipal Airport,41.992001,-93.621803,US,US-IA
KAMW,"Ames Muni, IA, US",2025-11-17T02:53:00Z,2025-11-16 20:53:00,VFR,7.2,-2.2,0,0,0,NA,1016.7,METAR KAMW 170253Z AUTO 00000KT 10SM OVC055 07/M02 A3002 RMK AO2 SLP167 T00721022 55002,2025-11-17T03:33:18Z,2025-11-16T22:33:18Z,Ames Municipal Airport,41.992001,-93.621803,US,US-IA
KAMW,"Ames Muni, IA, US",2025-11-17T03:53:00Z,2025-11-16 21:53:00,VFR,7.2,-2.2,120,3,0,NA,1016.7,METAR KAMW 170353Z AUTO 12003KT 10SM OVC055 07/M02 A3002 RMK AO2 SLP168 T00721022,2025-11-17T04:08:46Z,2025-11-16T23:08:46Z,Ames Municipal Airport,41.992001,-93.621803,US,US-IA
KANE,"Blaine/Anoka Cnty, MN, US",2025-11-17T01:50:00Z,2025-11-17 01:50:00,VFR,-1,-7,0,0,0,NA,1016.3,METAR KANE 170150Z 00000KT 10SM CLR M01/M07 A3001,2025-11-17T02:16:26Z,2025-11-16T21:16:26Z,Anoka County-Blaine (Janes Field) Airport,45.145,-93.211401,US,US-MN
KANE,"Blaine/Anoka Cnty, MN, US",2025-11-17T02:50:00Z,2025-11-17 02:50:00,VFR,-2,-7,0,0,0,NA,1016.7,METAR KANE 170250Z 00000KT 10SM CLR M02/M07 A3002,2025-11-17T03:33:18Z,2025-11-16T22:33:18Z,Anoka County-Blaine (Janes Field) Airport,45.145,-93.211401,US,US-MN
KANJ,"Sault Ste Marie Muni, MI, US",2025-11-17T01:55:00Z,2025-11-17 01:55:00,VFR,1.1,-5.6,300,10,22,NA,1007.5,METAR KANJ 170155Z AUTO 30010G22KT 10SM BKN050 BKN080 01/M06 A2975 RMK AO2 PK WND 29027/0101 SNE0058 SLP081 P0000 T00111056 $,2025-11-17T02:16:25Z,2025-11-16T21:16:25Z,Sault Ste Marie Municipal Airport Sanderson Field,46.479198,-84.368401,US,US-MI
KANJ,"Sault Ste Marie Muni, MI, US",2025-11-17T02:55:00Z,2025-11-17 02:55:00,MVFR,0.6,-3.9,10,5,0,4,1007.9,METAR KANJ 170255Z AUTO 01005KT 4SM -SN OVC042 01/M04 A2976 RMK AO2 SNB30 SLP083 P0001 60007 T00061039 51009 $,2025-11-17T03:33:18Z,2025-11-16T22:33:18Z,Sault Ste Marie Municipal Airport Sanderson Field,46.479198,-84.368401,US,US-MI
KANJ,"Sault Ste Marie Muni, MI, US",2025-11-17T03:55:00Z,2025-11-17 03:55:00,VFR,0,-5.6,340,6,0,NA,1007.9,METAR KANJ 170355Z AUTO 34006KT 10SM FEW037 FEW048 BKN065 00/M06 A2976 RMK AO2 SNE30 SLP083 P0000 T00001056 $,2025-11-17T04:08:46Z,2025-11-16T23:08:46Z,Sault Ste Marie Municipal Airport Sanderson Field,46.479198,-84.368401,US,US-MI
KANK,"Salida/Alexander Fld, CO, US",2025-11-17T01:55:00Z,2025-11-16 18:55:00,VFR,11,1.1,230,27,32,9,1011.3,METAR KANK 170155Z AUTO 23027G32KT 9SM -RA FEW025 OVC060 11/01 A2986 RMK AO2 PK WND 23032/0147 WSHFT 0144 RAB0141 P0000 T01100011 $,2025-11-17T02:16:25Z,2025-11-16T21:16:25Z,Salida Airport - Harriet Alexander Field,38.5383,-106.049004,US,US-CO
KANK,"Salida/Alexander Fld, CO, US",2025-11-17T03:15:00Z,2025-11-16 20:15:00,VFR,6.9,3.2,180,9,15,NA,1011.6,METAR KANK 170315Z AUTO 18009G15KT 10SM FEW140 07/03 A2987 RMK AO2 T00690032 $,2025-11-17T03:33:17Z,2025-11-16T22:33:17Z,Salida Airport - Harriet Alexander Field,38.5383,-106.049004,US,US-CO
KANK,"Salida/Alexander Fld, CO, US",2025-11-17T03:55:00Z,2025-11-16 20:55:00,VFR,6.7,2.2,210,12,23,9,1011.9,METAR KANK 170355Z AUTO 21012G23KT 9SM FEW140 07/02 A2988 RMK AO2 PK WND 17028/0329 T00670022 $,2025-11-17T04:08:46Z,2025-11-16T23:08:46Z,Salida Airport - Harriet Alexander Field,38.5383,-106.049004,US,US-CO
KANW,"Ainsworth Muni, NE, US",2025-11-17T01:55:00Z,2025-11-16 19:55:00,VFR,5.5,2.5,120,7,0,NA,1009.9,METAR KANW 170155Z AUTO 12007KT 10SM CLR 06/03 A2982 RMK AO2 T00550025,2025-11-17T02:16:25Z,2025-11-16T21:16:25Z,Ainsworth Regional Airport,42.579201,-99.992995,US,US-NE
KANW,"Ainsworth Muni, NE, US",2025-11-17T03:15:00Z,2025-11-16 21:15:00,VFR,4.5,2.1,100,8,0,NA,1009.9,METAR KANW 170315Z AUTO 10008KT 10SM CLR 05/02 A2982 RMK AO2 T00450021,2025-11-17T03:33:17Z,2025-11-16T22:33:17Z,Ainsworth Regional Airport,42.579201,-99.992995,US,US-NE
KANW,"Ainsworth Muni, NE, US",2025-11-17T03:55:00Z,2025-11-16 21:55:00,VFR,3.3,1.5,110,7,0,NA,1009.9,METAR KANW 170355Z AUTO 11007KT 10SM CLR 03/02 A2982 RMK AO2 T00330015,2025-11-17T04:08:46Z,2025-11-16T23:08:46Z,Ainsworth Regional Airport,42.579201,-99.992995,US,US-NE
KANY,"Anthony Muni, KS, US",2025-11-17T01:55:00Z,2025-11-16 19:55:00,VFR,12,5,80,9,0,NA,1011.9,METAR KANY 170155Z AUTO 08009KT 10SM CLR 12/05 A2988 RMK AO2,2025-11-17T02:16:25Z,2025-11-16T21:16:25Z,Anthony Municipal Airport,37.158501,-98.079597,US,US-KS
KANY,"Anthony Muni, KS, US",2025-11-17T03:15:00Z,2025-11-16 21:15:00,VFR,13,5,100,11,0,NA,1011.6,METAR KANY 170315Z AUTO 10011KT 10SM CLR 13/05 A2987 RMK AO2,2025-11-17T03:33:17Z,2025-11-16T22:33:17Z,Anthony Municipal Airport,37.158501,-98.079597,US,US-KS
KANY,"Anthony Muni, KS, US",2025-11-17T03:55:00Z,2025-11-16 21:55:00,VFR,13,5,110,10,0,NA,1011.6,METAR KANY 170355Z AUTO 11010KT 10SM CLR 13/05 A2987 RMK AO2,2025-11-17T04:08:46Z,2025-11-16T23:08:46Z,Anthony Municipal Airport,37.158501,-98.079597,US,US-KS
KAOH,"Lima/Allen Cnty, OH, US",2025-11-17T01:53:00Z,2025-11-16 20:53:00,VFR,1.1,-5.6,310,7,0,NA,1012.6,METAR KAOH 170153Z AUTO 31007KT 10SM CLR 01/M06 A2990 RMK AO2 SLP133 T00111056,2025-11-17T02:16:25Z,2025-11-16T21:16:25Z,Lima Allen County Airport,40.706902,-84.026703,US,US-OH
KAOH,"Lima/Allen Cnty, OH, US",2025-11-17T02:53:00Z,2025-11-16 21:53:00,VFR,0,-5.6,330,5,0,NA,1013,METAR KAOH 170253Z AUTO 33005KT 10SM CLR 00/M06 A2991 RMK AO2 SLP136 T00001056 51010,2025-11-17T03:33:18Z,2025-11-16T22:33:18Z,Lima Allen County Airport,40.706902,-84.026703,US,US-OH
KAOH,"Lima/Allen Cnty, OH, US",2025-11-17T03:53:00Z,2025-11-16 22:53:00,VFR,0,-5.6,320,6,0,NA,1013.3,METAR KAOH 170353Z AUTO 32006KT 10SM CLR 00/M06 A2992 RMK AO2 SLP138 T00001056,2025-11-17T04:08:46Z,2025-11-16T23:08:46Z,Lima Allen County Airport,40.706902,-84.026703,US,US-OH
KAOO,"Altoona/Blair Cnty, PA, US",2025-11-17T01:53:00Z,2025-11-16 20:53:00,VFR,2.8,-5.6,300,17,28,NA,1005.5,METAR KAOO 170153Z AUTO 30017G28KT 10SM BKN070 03/M06 A2969 RMK AO2 PK WND 30029/0113 SLP062 T00281056,2025-11-17T02:16:25Z,2025-11-16T21:16:25Z,Altoona Blair County Airport,40.296398,-78.32,US,US-PA
KAOO,"Altoona/Blair Cnty, PA, US",2025-11-17T02:53:00Z,2025-11-16 21:53:00,VFR,2.8,-5.6,290,17,27,NA,1005.5,METAR KAOO 170253Z AUTO 29017G27KT 10SM FEW039 OVC070 03/M06 A2969 RMK AO2 PK WND 29030/0218 SLP063 T00281056 51007,2025-11-17T03:33:18Z,2025-11-16T22:33:18Z,Altoona Blair County Airport,40.296398,-78.32,US,US-PA
KAOO,"Altoona/Blair Cnty, PA, US",2025-11-17T03:53:00Z,2025-11-16 22:53:00,VFR,2.2,-5.6,310,14,29,NA,1005.5,METAR KAOO 170353Z AUTO 31014G29KT 10SM BKN060 02/M06 A2969 RMK AO2 PK WND 30031/0339 SLP062 T00221056,2025-11-17T04:08:46Z,2025-11-16T23:08:46Z,Altoona Blair County Airport,40.296398,-78.32,US,US-PA
KAPA,"Denver/Centennial Arpt, CO, US",2025-11-17T01:53:00Z,2025-11-16 18:53:00,VFR,13.3,-2.8,150,11,0,NA,1007.5,SPECI KAPA 170153Z COR 15011KT 10SM FEW110 BKN150 13/M03 A2975 RMK AO2 SLP053 T01331028,2025-11-17T02:16:25Z,2025-11-16T21:16:25Z,Centennial Airport,39.57009888,-104.848999,US,US-CO
KAPA,"Denver/Centennial Arpt, CO, US",2025-11-17T02:53:00Z,2025-11-16 19:53:00,VFR,12.2,-2.2,180,8,0,NA,1007.2,SPECI KAPA 170253Z 18008KT 10SM FEW110 BKN150 12/M02 A2974 RMK AO2 SLP034 T01221022 58010,2025-11-17T03:33:18Z,2025-11-16T22:33:18Z,Centennial Airport,39.57009888,-104.848999,US,US-CO
KAPA,"Denver/Centennial Arpt, CO, US",2025-11-17T03:53:00Z,2025-11-16 20:53:00,VFR,11.1,-2.8,170,8,0,NA,1006.9,SPECI KAPA 170353Z 17008KT 10SM FEW110 BKN150 11/M03 A2973 RMK AO2 SLP026 T01111028,2025-11-17T04:08:46Z,2025-11-16T23:08:46Z,Centennial Airport,39.57009888,-104.848999,US,US-CO
KAPC,"Napa Cnty Arpt, CA, US",2025-11-17T01:54:00Z,2025-11-16 17:54:00,VFR,13.3,12.2,120,4,0,NA,1009.2,METAR KAPC 170154Z 12004KT 10SM OVC050 13/12 A2980 RMK AO2 RAB17E30 SLP083 P0000 T01330122,2025-11-17T02:16:25Z,2025-11-16T21:16:25Z,Napa County Airport,38.2132,-122.280998,US,US-CA
KAPC,"Napa Cnty Arpt, CA, US",2025-11-17T02:54:00Z,2025-11-16 18:54:00,VFR,13.9,12.2,130,7,0,NA,1008.9,METAR KAPC 170254Z 13007KT 10SM FEW034 BKN060 OVC075 14/12 A2979 RMK AO2 SLP079 60003 T01390122 58008,2025-11-17T03:33:18Z,2025-11-16T22:33:18Z,Napa County Airport,38.2132,-122.280998,US,US-CA
KAPC,"Napa Cnty Arpt, CA, US",2025-11-17T03:54:00Z,2025-11-16 19:54:00,VFR,14.4,11.1,130,11,0,NA,1008.5,METAR KAPC 170354Z AUTO 13011KT 10SM FEW027 BKN032 OVC040 14/11 A2978 RMK AO2 SLP076 T01440111,2025-11-17T04:08:46Z,2025-11-16T23:08:46Z,Napa County Airport,38.2132,-122.280998,US,US-CA
